X,Y,DUSTBIN_ID,SUB_ZONE,CAPACITY,PERMANENT,LOCALITY,WARD_ID,TYPE,LATITUDE,LONGITUDE,TIME_ST,Ward,Zone
701658.318,2803549.644,D1747,Sikraul,1.1,Temporary,"J13/93-18AK, Jaitpura, Varanasi, Uttar Pradesh 221001, India",W021,Dustbin,25.33498,83.00361,23-06-2018,Chowka Ghat,Varunapar
698889.0372,2804310.664,D1748,Sikraul,1.1,Temporary,"Varuna Vihar Colony, Varanasi, UP, India",W015,Dustbin,25.34222,82.97622,23-06-2018,Sikraul,Varunapar
700459.594,2802699.639,D1749,Sikraul,1.1,Temporary,"S17/330B, Vijay Nagar Colony, Chetganj, Varanasi, Uttar Pradesh 221001, India",W037,Dustbin,25.32747,82.99158,23-06-2018,Jagatganj,Varunapar
700209.5338,2800754.698,D1750,Dashaswamedh,1.1,Temporary,"D51, Sigra - Mahmoorganj Rd, Sigra, Varanasi, Uttar Pradesh 221010, India",W032,Dustbin,25.30995,82.98881,23-06-2018,Sigra,Dashaswamedh
699994.0061,2804554.17,D1751,Sikraul,1.1,Temporary,"Lucknow - Varanasi Rd, DIG Colony, Varanasi, Uttar Pradesh 221102, India",W034,Dustbin,25.34427,82.98723,23-06-2018,Khajuri,Varunapar
700493.3235,2800702.406,D1752,Dashaswamedh,1.1,Temporary,"D58/33, Maulvibagh, Jahumandi, Varanasi, Uttar Pradesh 221001, India",W032,Dustbin,25.30944,82.99162,23-06-2018,Sigra,Dashaswamedh
702623.7219,2806110.372,D1753,Sarnath,1.1,Temporary,"Paharia, Varanasi, UP, India",W030,Dustbin,25.35796,83.01358,23-06-2018,Akatha,Varunapar
699023.3011,2798897.871,D1754,Nagwa,1.1,Temporary,"Bajardiha Road, Jjanki Nagar, Varanasi, Uttar Pradesh 221005, India",W023,Dustbin,25.29335,82.97676,23-06-2018,Jolha South,Bhelupur
701901.7175,2803367.143,D1755,Jaitpura,1.1,Temporary,"J14/13b, Bari Bazar Rd, Qazi Sadullah Pura, Alaipura, Jaitpura, Varanasi, Uttar Pradesh 221001, India",W080,Dustbin,25.3333,83.006,23-06-2018,Kaji Sadullapura,Adampur
700121.3318,2801811.532,D1756,Chetganj,1.1,Temporary,"C32/23, Vidyapeeth Rd, Annapurna Nagar Colony, Kashi Vidyapith, Shivpurwa, Varanasi, Uttar Pradesh 221010, India",W041,Dustbin,25.3195,82.98809,23-06-2018,Lallapura Khurd,Dashaswamedh
700395.0563,2801554.109,D1757,Chetganj,1.1,Temporary,"C19/135-7, Lallapura Rd, Gulab Bagh Colony, Chetganj, Varanasi, Uttar Pradesh 221001, India",W041,Dustbin,25.31714,82.99077,23-06-2018,Lallapura Khurd,Dashaswamedh
699703.5142,2800307.32,D1758,Bhelupur,1.1,Temporary,"D59/60, Rathyatra - Mahmoorganj Rd, Mahmoorganj, Varanasi, Uttar Pradesh 221010, India",W059,Dustbin,25.30598,82.98372,23-06-2018,Raneepur,Bhelupur
699304.5861,2805486.858,D1759,Sikraul,1.1,Temporary,"S25/221-P-2, Panchkoshi Rd, Anaula Taktapur Contonment, VDA Colony, Varanasi, Uttar Pradesh 221003, India",W038,Dustbin,25.35278,82.98052,23-06-2018,Dithori Mahal,Varunapar
699406.6002,2805124.944,D1760,Sikraul,1.1,Temporary,"Bindhwasinnagar, Bhojubir, Varanasi, UP, India",W038,Dustbin,25.3495,82.98148,23-06-2018,Dithori Mahal,Varunapar
700659.7364,2804068.793,D1761,Sikraul,1.1,Temporary,"10/33, Maqbool Alam Rd, Khajuri Colony, Varanasi, Uttar Pradesh 221002, India",W005,Dustbin,25.3398,82.99377,23-06-2018,Hukulganj,Varunapar
701258.7558,2802794.652,D1762,Chetganj,1.1,Temporary,"Madho Bhavan, Jagat Ganj, Jagatganj, Jaitpura, Varanasi, Uttar Pradesh 221002, India",W037,Dustbin,25.32822,82.99953,23-06-2018,Jagatganj,Dashaswamedh
700612.6259,2802634.328,D1763,Chetganj,1.1,Temporary,"C27/249-17, Maldahiya Rd, Vivekanand Nagar, Jagatganj, Vivekanand Colony, Varanasi, Uttar Pradesh 221001, India",W018,Dustbin,25.32686,82.99309,23-06-2018,Nadesar,Dashaswamedh
700360.2872,2800979.646,D1764,Dashaswamedh,1.1,Temporary,"D58/12A-58, Maulvibagh, Sigra, Varanasi, Uttar Pradesh 221010, India",W032,Dustbin,25.31196,82.99034,23-06-2018,Sigra,Dashaswamedh
701779.097,2806576.346,D1765,Sarnath,1.1,Temporary,"Aktha Road, Paharia, Varanasi, Uttar Pradesh. 2 m from Rajvaidya Sharat Kumar Mishra pin-221007 (India)",W035,Dustbin,25.36228,83.00526,23-06-2018,Ramareypur,Varunapar
701643.0098,2805378.752,D1766,Sarnath,1.1,Temporary,"SA18/127-A2, Panchkoshi Road, Bharat Nagar Colony, Ashok Nagar, Varanasi, Uttar Pradesh 221002, India",W026,Dustbin,25.35149,83.00373,23-06-2018,Paharia,Varunapar
699798.5179,2805446.537,D1767,Sarnath,1.1,Temporary,"Pandit D Upadhyay Mental Hospital Road, Pandeypur, Varanasi 221007, India",W016,Dustbin,25.35235,82.98542,23-06-2018,Pandeypur,Varunapar
701627.4352,2805343.062,D1768,Sarnath,1.1,Temporary,"SA18/127-A2, Panchkoshi Road, Bharat Nagar Colony, Ashok Nagar, Varanasi, Uttar Pradesh 221002, India",W016,Dustbin,25.35117,83.00357,23-06-2018,Pandeypur,Varunapar
702981.0219,2806250.936,D1769,Sarnath,1.1,Temporary,"Paharia, Varanasi, UP, India",W030,Dustbin,25.35918,83.01715,23-06-2018,Akatha,Varunapar
701025.9983,2799831.686,D1770,Bhelupur,1.1,Temporary,"Kamachha Road, Guru Bagh, Kamachha, Varanasi 221010, India",W045,Dustbin,25.30151,82.99678,23-06-2018,Bhelupur,Bhelupur
700088.1942,2805262.478,D1771,Sikraul,1.1,Temporary,"4/4, Police Line Rd, Khajuri Police Colony, Pandeypur, Khajuri Colony, Varanasi, Uttar Pradesh 221002, India",W034,Dustbin,25.35065,82.98827,23-06-2018,Khajuri,Varunapar
698796.501,2799797.542,D1772,Bhelupur,1.1,Temporary,"1, Sheel Nagar, Tulsipur, Mahmoorganj, Varanasi, Uttar Pradesh 221010, India",W059,Dustbin,25.3015,82.97464,23-06-2018,Raneepur,Bhelupur
701850.3681,2803030.645,D1773,Jaitpura,1.1,Temporary,"J21/79, Sanjay Ghandhi Nagar Colony, Jaitpura, Varanasi, Uttar Pradesh 221001, India",W088,Dustbin,25.33027,83.00544,23-06-2018,Rasoolpura,Adampur
697520.2006,2805510.415,D1774,Sikraul,1.1,Temporary,"S-1/3B-B-1-12, Central Jail Rd, Chotta Chuppepur, Varanasi, Uttar Pradesh 221003, India",W022,Dustbin,25.35323,82.9628,23-06-2018,Shivpur,Varunapar
702474.0079,2803680.438,D1775,Jaitpura,1.1,Temporary,"J15/39A-7-S, Jaitpura, Varanasi, Uttar Pradesh 221001, India",W036,Dustbin,25.33605,83.01173,23-06-2018,Alaipura,Adampur
699155.5003,2805356.123,D1776,Sikraul,1.1,Temporary,"S2/1-8-B, Ordali Bazar, Tagore Town, Orderly Bazar, Varanasi, Uttar Pradesh 221002, India",W038,Dustbin,25.35162,82.97902,23-06-2018,Dithori Mahal,Varunapar
698816.0267,2805436.421,D1777,Sikraul,1.1,Temporary,"S-270, Narayanpur, Varanasi, Uttar Pradesh 221003, India",W015,Dustbin,25.35239,82.97566,23-06-2018,Sikraul,Varunapar
700245.2772,2800857.165,D1778,Dashaswamedh,1.1,Temporary,"Sigra Chauraha Rd, Sigra, Varanasi, Uttar Pradesh 221010, India",W032,Dustbin,25.31087,82.98918,23-06-2018,Sigra,Dashaswamedh
695829.7335,2806069.62,D1779,Sikraul,1.1,Temporary,"SH-9/29/436, Shivpur Rd, Shivpur, Varanasi, Uttar Pradesh 221003, India",W022,Dustbin,25.3585,82.94609,23-06-2018,Shivpur,Varunapar
700007.3804,2797473.13,D1780,Nagwa,1.1,Temporary,"Gandhi Nagar, Sunderpur, Varanasi, UP, India",W031,Dustbin,25.28036,82.98632,23-06-2018,Naria,Bhelupur
700679.1105,2803106.221,D1781,Sikraul,1.1,Temporary,"S14/18, Teliyabag, Andhrapull, Chaukaghat, Varanasi, Uttar Pradesh 221002, India",W037,Dustbin,25.33111,82.99382,23-06-2018,Jagatganj,Varunapar
701810.8052,2803049.996,D1782,Jaitpura,1.1,Temporary,"J21/79, Sanjay Ghandhi Nagar Colony, Jaitpura, Varanasi, Uttar Pradesh 221001, India",W080,Dustbin,25.33045,83.00505,23-06-2018,Kaji Sadullapura,Adampur
700812.2607,2803901.541,D1783,Sikraul,1.1,Temporary,"S10/78-A3, Tulsi Vihar Colony, Geeta Nagar, Hakul Ganj, Varanasi, Uttar Pradesh 221001, India",W005,Dustbin,25.33827,82.99526,23-06-2018,Hukulganj,Varunapar
703677.7243,2803054.82,D1784,Adampur,1.1,Temporary,"GT Rd, Aalampura, Varanasi, Uttar Pradesh 221001, India",W042,Dustbin,25.33024,83.02359,23-06-2018,Nawapura,Adampur
698590.5874,2801537.38,D1785,Dashaswamedh,1.1,Temporary,"Swaroop Nagar, Varanasi, UP, India",W003,Dustbin,25.31723,82.97285,23-06-2018,Lahartara,Dashaswamedh
700601.4969,2804125.542,D1786,Sikraul,1.1,Temporary,"S10/5KH, Maqbool Alam Rd, Khajuri Colony, Varanasi, Uttar Pradesh 221002, India",W005,Dustbin,25.34032,82.9932,23-06-2018,Hukulganj,Varunapar
699425.9075,2800758.6,D1787,Dashaswamedh,1.1,Temporary,"Nirala Nagar, Varanasi, UP, India",W032,Dustbin,25.31009,82.98103,23-06-2018,Sigra,Dashaswamedh
700678.3026,2803363.268,D1788,Sikraul,1.1,Temporary,"S15/2, Nadesar, Chaukaghat, Varanasi, Uttar Pradesh 221002, India",W018,Dustbin,25.33343,82.99385,23-06-2018,Nadesar,Varunapar
699671.3669,2800573.872,D1789,Dashaswamedh,1.1,Temporary,"Sigra - Mahmoorganj Rd, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.30839,82.98344,23-06-2018,Shivpurwa,Dashaswamedh
699810.2858,2800306.685,D1790,Bhelupur,1.1,Temporary,"D59/47, Rathyatra - Mahmoorganj Rd, Mahmoorganj, Varanasi, Uttar Pradesh 221010, India",W059,Dustbin,25.30596,82.98478,23-06-2018,Raneepur,Bhelupur
697723.265,2805599.819,D1791,Sikraul,1.1,Temporary,"S-1/154-B, Shivpur, Varanasi, Uttar Pradesh 221003, India",W017,Dustbin,25.35401,82.96483,23-06-2018,Narayanpur,Varunapar
703816.01,2807223.116,D1792,Sarnath,1.1,Temporary,"Sarnath, Uttar Pradesh. 62 m from General Shop pin-221007 (India)",W030,Dustbin,25.36784,83.02559,23-06-2018,Akatha,Varunapar
701951.3911,2802673.161,D1793,Kotwali,1.1,Temporary,"K67/85-7, Ishwargangi, Jaitpura, Varanasi, Uttar Pradesh 221001, India",W047,Dustbin,25.32703,83.00639,23-06-2018,Ishwargangi,Kotwali
700441.1384,2801976.944,D1794,Chetganj,1.1,Temporary,"Chetganj Road, Badshahbag Colony, Kashi Vidyapith, Chetganj, Varanasi, Uttar Pradesh 221002, India",W041,Dustbin,25.32095,82.99129,23-06-2018,Lallapura Khurd,Dashaswamedh
701518.4013,2798491.693,D1795,Bhelupur,1.1,Temporary,"Durgakund Road, Jawahar Nagar Colony, Durgakund, Varanasi 221010, India",W014,Dustbin,25.28935,83.00147,23-06-2018,Nawabganj,Bhelupur
698674.03,2800385.189,D1796,Dashaswamedh,1.1,Temporary,"D59/277, Nirala Nagar, shivpurava, Varanasi, Uttar Pradesh 221010, India",W003,Dustbin,25.30682,82.97351,23-06-2018,Lahartara,Dashaswamedh
701635.9802,2805377.539,D1797,Sarnath,1.1,Temporary,"SA18/127-A2, Panchkoshi Road, Bharat Nagar Colony, Ashok Nagar, Varanasi, Uttar Pradesh 221002, India",W026,Dustbin,25.35148,83.00366,23-06-2018,Paharia,Varunapar
701702.4652,2803560.277,D1798,Jaitpura,1.1,Temporary,"J13/93-16A, Jaitpura, Varanasi, Uttar Pradesh 221001, India",W080,Dustbin,25.33507,83.00405,23-06-2018,Kaji Sadullapura,Adampur
699918.844,2797601.455,D1799,Bhelupur,1.1,Temporary,"Gandhi Nagar, Sunderpur, Varanasi, UP, India",W029,Dustbin,25.28153,82.98546,23-06-2018,Sunderpur,Bhelupur
700810.4125,2803890.433,D1800,Sikraul,1.1,Temporary,"S10/78-A3, Tulsi Vihar Colony, Geeta Nagar, Hakul Ganj, Varanasi, Uttar Pradesh 221001, India",W005,Dustbin,25.33817,82.99524,23-06-2018,Hukulganj,Varunapar
699967.2089,2800320.091,D1801,Dashaswamedh,1.1,Temporary,"D59/43-1, Rathyatra - Mahmoorganj Rd, Mahmoorganj, Varanasi, Uttar Pradesh 221010, India",W032,Dustbin,25.30606,82.98634,23-06-2018,Sigra,Dashaswamedh
701816.0328,2803104.367,D1802,Jaitpura,1.1,Temporary,"J21/79, Sanjay Ghandhi Nagar Colony, Jaitpura, Varanasi, Uttar Pradesh 221001, India",W080,Dustbin,25.33094,83.00511,23-06-2018,Kaji Sadullapura,Adampur
697197.8081,2806212.585,D1803,Shivpur,1.1,Temporary,"SH-9/132-A-1, Shivpur Bypass Rd, Shivpur, Varanasi, Uttar Pradesh 221003, India",W010,Dustbin,25.35961,82.9597,23-06-2018,Tarna,Varunapar
698246.1717,2805436.88,D1804,Sikraul,1.1,Temporary,"S-2/232-B, Kautilya Kon Rd, Bhojuveer, Varanasi, Uttar Pradesh 221002, India",W017,Dustbin,25.35247,82.97,23-06-2018,Narayanpur,Varunapar
701397.6677,2802259.341,D1805,Chetganj,1.1,Temporary,"C 7/39 C, Sant Kabir Rd, Lahurabir, Chetganj, Varanasi, Uttar Pradesh 221001, India",W028,Dustbin,25.32337,83.00083,23-06-2018,Chetganj,Dashaswamedh
702021.7633,2803755.641,D1806,Jaitpura,1.1,Temporary,"J15/86-2K, Jaitpura, Varanasi, Uttar Pradesh 221001, India",W086,Dustbin,25.33679,83.00725,23-06-2018,Jamaluddinpura,Adampur
698405.3921,2801461.526,D1807,Dashaswamedh,1.1,Temporary,"Swaroop Nagar, Varanasi, UP, India",W003,Dustbin,25.31657,82.971,23-06-2018,Lahartara,Dashaswamedh
701579.329,2805597.186,D1808,Sarnath,1.1,Temporary,"Morya Vihar, Varanasi, UP, India",W016,Dustbin,25.35347,83.00313,23-06-2018,Pandeypur,Varunapar
698796.501,2799797.542,D1809,Bhelupur,1.1,Temporary,"1, Sheel Nagar, Tulsipur, Mahmoorganj, Varanasi, Uttar Pradesh 221010, India",W059,Dustbin,25.3015,82.97464,23-06-2018,Raneepur,Bhelupur
700438.448,2799447.331,D1810,Nagwa,1.1,Temporary,"Sudampur, Varanasi, UP, India",W027,Dustbin,25.29812,82.99089,23-06-2018,Virdopur,Bhelupur
701816.0328,2803104.367,D1811,Jaitpura,1.1,Temporary,"J21/79, Sanjay Ghandhi Nagar Colony, Jaitpura, Varanasi, Uttar Pradesh 221001, India",W080,Dustbin,25.33094,83.00511,23-06-2018,Kaji Sadullapura,Adampur
700731.0119,2801987.906,D1812,Chetganj,1.1,Temporary,"Kamayani Road, Pishach Mochan, Lohamandi, Chetganj, Varanasi, Uttar Pradesh 221001, India",W041,Dustbin,25.32101,82.99417,23-06-2018,Lallapura Khurd,Dashaswamedh
701125.108,2805337.763,D1813,Sikraul,1.1,Temporary,"S9/386, Gautam Buddha Rajpath Rd, Pandeypur, Paharia, Varanasi, Uttar Pradesh 221002, India",W007,Dustbin,25.35119,82.99858,23-06-2018,Nai Basti,Varunapar
699869.7224,2805126.272,D1814,Sikraul,1.1,Temporary,"F/254, Kachehari Rd, DIG Colony, Varanasi, Uttar Pradesh 221001, India",W034,Dustbin,25.34945,82.98608,23-06-2018,Khajuri,Varunapar
700709.9865,2802317.779,D1815,Chetganj,1.1,Temporary,"C21/1-44, Vidyapeeth Rd, Lajpat Nagar Colony, Lohamandi, Chetganj, Varanasi, Uttar Pradesh 221001, India",W024,Dustbin,25.32399,82.99401,23-06-2018,Habibpura,Dashaswamedh
701707.456,2805848.41,D1816,Sarnath,1.1,Temporary,"Morya Vihar, Varanasi, UP, India",W026,Dustbin,25.35572,83.00444,23-06-2018,Paharia,Varunapar
701618.1927,2805758.431,D1817,Sarnath,1.1,Temporary,"Morya Vihar, Varanasi, UP, India",W016,Dustbin,25.35492,83.00354,23-06-2018,Pandeypur,Varunapar
701816.8382,2802512.699,D1818,Jaitpura,1.1,Temporary,"J12/6B3, Piplani Katra, Jaitpura, Varanasi, Uttar Pradesh 221001, India",W058,Dustbin,25.3256,83.00503,23-06-2018,Dhoopchandi,Adampur
702978.2436,2803229.305,D1819,Jaitpura,1.1,Temporary,"G T Road, Chhmuhani, Rajghat, Varanasi 221001, India",W078,Dustbin,25.33191,83.01667,23-06-2018,Kamalgaraha,Adampur
703657.7225,2803045.654,D1820,Adampur,1.1,Temporary,"GT Rd, Aalampura, Varanasi, Uttar Pradesh 221001, India",W042,Dustbin,25.33016,83.02339,23-06-2018,Nawapura,Adampur
700280.7089,2801726.367,D1821,Chetganj,1.1,Temporary,"KV-D-90, Kashi Vidyapith, Chetganj, Varanasi, Uttar Pradesh 221001, India",W041,Dustbin,25.31871,82.98966,23-06-2018,Lallapura Khurd,Dashaswamedh
701653.4336,2803539.599,D1822,Sikraul,1.1,Temporary,"J13/93-18AK, Jaitpura, Varanasi, Uttar Pradesh 221001, India",W021,Dustbin,25.33489,83.00356,23-06-2018,Chowka Ghat,Varunapar
705040.2454,2802788.504,D1823,Adampur,1.1,Temporary,"Rajghat, Varanasi, Uttar Pradesh. 23 m from Eatery Stall pin-221001 (India)",W043,Dustbin,25.32765,83.03708,23-06-2018,,Adampur
698499.3482,2799251.359,D1824,Nagwa,1.1,Temporary,"DLW Manduadih Station Road, Manduadih, Varanasi 221010, India",W059,Dustbin,25.29661,82.97161,23-06-2018,Raneepur,Bhelupur
703857.9677,2806845.912,D1825,Sarnath,1.1,Temporary,"Ashapur Chowk, Mavaiya, Sarnath, Uttar Pradesh. 0 m from Axis Bank ATM pin-221007 (India)",W030,Dustbin,25.36443,83.02595,23-06-2018,Akatha,Varunapar
702714.7839,2804943.883,D1826,Sarnath,1.1,Temporary,"Unnamed Road, DIndayalpur, Varanasi, Uttar Pradesh 221001, India",W012,Dustbin,25.34742,83.01431,23-06-2018,Danialpur,Varunapar
700797.4977,2802392.211,D1827,Chetganj,1.1,Temporary,"C27/277, Maldahiya, Chetganj, Varanasi, Uttar Pradesh 221001, India",W037,Dustbin,25.32465,82.99489,23-06-2018,Jagatganj,Dashaswamedh
700950.0081,2798373.527,D1828,Bhelupur,1.1,Temporary,"Jawahar Nagar Colony, Bhelupur, Varanasi, UP, India",W014,Dustbin,25.28836,82.99581,23-06-2018,Nawabganj,Bhelupur
700199.4445,2801298.578,D1829,Chetganj,1.1,Temporary,"D 64/149 C, Vidyapeeth Rd, Madhopur, Sigra, Varanasi, Uttar Pradesh 221001, India",W002,Dustbin,25.31486,82.98879,23-06-2018,Chhittupur,Dashaswamedh
699872.7895,2800982.384,D1830,Dashaswamedh,1.1,Temporary,"D59/143-15, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.31205,82.9855,23-06-2018,Shivpurwa,Dashaswamedh
703613.2881,2804053.289,D1831,Adampur,1.1,Temporary,"Ashapur Road, Varanasi, UP 221007",W066,Dustbin,25.33926,83.0231,23-06-2018,Saraiya,Adampur
702214.2006,2803278.756,D1832,Jaitpura,1.1,Temporary,"Nati Imli, Varanasi, UP, India",W080,Dustbin,25.33246,83.00909,23-06-2018,Kaji Sadullapura,Adampur
701079.5446,2802117.198,D1833,Chetganj,1.1,Temporary,"C21/B1, Kail Garh, Chetganj, Varanasi, Uttar Pradesh 221001, India",W024,Dustbin,25.32213,82.99765,23-06-2018,Habibpura,Dashaswamedh
701305.6961,2802348.824,D1834,Chetganj,1.1,Temporary,"Lahurabir Rd, Maldahiya, Chetganj, Varanasi, Uttar Pradesh 221002, India",W028,Dustbin,25.32419,82.99993,23-06-2018,Chetganj,Dashaswamedh
701513.0456,2803635.004,D1835,Sikraul,1.1,Temporary,"Dhelwariyan Rd, Chaukaghat, Varanasi, Uttar Pradesh 221001, India",W021,Dustbin,25.33577,83.00218,23-06-2018,Chowka Ghat,Varunapar
695421.0506,2807036.484,D1836,Shivpur,1.1,Temporary,"Hatiya, Uttar Pradesh 221003, India",W010,Dustbin,25.36728,82.94217,23-06-2018,Tarna,Varunapar
701808.4486,2803005.64,D1837,Jaitpura,1.1,Temporary,"J13/93-5, Jaitpura, Varanasi, Uttar Pradesh 221001, India",W088,Dustbin,25.33005,83.00502,23-06-2018,Rasoolpura,Adampur
700307.5212,2801887.426,D1838,Chetganj,1.1,Temporary,"C19/110-G, Kashi Vidyapith, Chetganj, Varanasi, Uttar Pradesh 221001, India",W041,Dustbin,25.32016,82.98995,23-06-2018,Lallapura Khurd,Dashaswamedh
699253.0607,2798891.29,D1839,Nagwa,1.1,Temporary,"Bajardiha Road, Vinayaka, Varanasi 221010, India",W023,Dustbin,25.29326,82.97904,23-06-2018,Jolha South,Bhelupur
700347.2279,2801722.923,D1840,Chetganj,1.1,Temporary,"KV-C-69, Kashi Vidyapith, Chetganj, Varanasi, Uttar Pradesh 221001, India",W041,Dustbin,25.31867,82.99032,23-06-2018,Lallapura Khurd,Dashaswamedh
698129.622,2801449.714,D1841,Dashaswamedh,1.1,Temporary,"Swaroop Nagar, Varanasi, UP, India",W003,Dustbin,25.3165,82.96826,23-06-2018,Lahartara,Dashaswamedh
699529.5856,2805318.451,D1842,Sikraul,1.1,Temporary,"S 4/50, Mahaveer Mandir Rd, Bhubaneswar Nagar Colony, Tagore Town, Orderly Bazar, Varanasi, Uttar Pradesh 221002, India",W038,Dustbin,25.35123,82.98273,23-06-2018,Dithori Mahal,Varunapar
701147.9546,2805156.39,D1843,Sikraul,1.1,Temporary,"S9/464-A-6, Panchkoshi Road, Pandeypur, Paharia, Varanasi, Uttar Pradesh 221002, India",W007,Dustbin,25.34955,82.99878,23-06-2018,Nai Basti,Varunapar
700625.9335,2800995.784,D1844,Dashaswamedh,1.1,Temporary,"D57/35-A, Raja Sir Motichand Rd, Maulvibagh, Jahumandi, Varanasi, Uttar Pradesh 221001, India",W032,Dustbin,25.31207,82.99298,23-06-2018,Sigra,Dashaswamedh
700169.8314,2801597.299,D1845,Chetganj,1.1,Temporary,"I-9/4, Ghanti Mill Rd, Irrigation Colony, Chandua Chhittupur, Shivpurwa, Varanasi, Uttar Pradesh 221010, India",W041,Dustbin,25.31756,82.98854,23-06-2018,Lallapura Khurd,Dashaswamedh
697930.4578,2805545.249,D1846,Sikraul,1.1,Temporary,"S-1/4-39, Kautilya Kon Rd, Gilat Bazar, Chotta Chuppepur, Varanasi, Uttar Pradesh 221003, India",W017,Dustbin,25.35349,82.96688,23-06-2018,Narayanpur,Varunapar
703698.0331,2803243.492,D1847,Adampur,1.1,Temporary,"A 35/159, Raja Bazar Rd, Jalalipura, Varanasi, Uttar Pradesh 221001, India",W042,Dustbin,25.33194,83.02382,23-06-2018,Nawapura,Adampur
698227.3286,2798020.82,D1848,Nagwa,1.1,Temporary,"Sunderpur DLW Rd, Kailashpuri Colony, Varanasi, Uttar Pradesh 221005, India",W059,Dustbin,25.28554,82.96873,23-06-2018,Raneepur,Bhelupur
699111.2575,2800104.666,D1849,Dashaswamedh,1.1,Temporary,"D63/7A-4, Mahmoorganj Rd, Shivaji Nagar Colony, Mahmoorganj, Varanasi, Uttar Pradesh 221010, India",W019,Dustbin,25.30423,82.97781,23-06-2018,Tulsipur,Dashaswamedh
701433.2319,2799675.991,D1850,Bhelupur,1.1,Temporary,"Sonarpura, Varanasi, UP, India",W045,Dustbin,25.30005,83.0008,23-06-2018,Bhelupur,Bhelupur
699129.2729,2805291.471,D1851,Sikraul,1.1,Temporary,"S2/1-25-A, Ordali Bazar, Tagore Town, Orderly Bazar, Varanasi, Uttar Pradesh 221002, India",W038,Dustbin,25.35104,82.97875,23-06-2018,Dithori Mahal,Varunapar
698514.1442,2799272.629,D1852,Nagwa,1.1,Temporary,"DLW Manduadih Station Road, Manduadih, Varanasi 221010, India",W059,Dustbin,25.2968,82.97176,23-06-2018,Raneepur,Bhelupur
703815.8757,2807231.979,D1853,Sarnath,1.1,Temporary,"Sarnath, Uttar Pradesh. 62 m from General Shop pin-221007 (India)",W030,Dustbin,25.36792,83.02559,23-06-2018,Akatha,Varunapar
702996.5824,2803215.177,D1854,Jaitpura,1.1,Temporary,"Mal Godam Varanasi City Railway Stn, Varanasi, UP, India",W078,Dustbin,25.33178,83.01685,23-06-2018,Kamalgaraha,Adampur
698226.2902,2797954.326,D1855,Nagwa,1.1,Temporary,"Sunderpur DLW Rd, Kailashpuri Colony, Varanasi, Uttar Pradesh 221005, India",W059,Dustbin,25.28494,82.96871,23-06-2018,Raneepur,Bhelupur
698756.9907,2805479.869,D1856,Sikraul,1.1,Temporary,"S-279, Narayanpur, Varanasi, Uttar Pradesh 221003, India",W015,Dustbin,25.35279,82.97508,23-06-2018,Sikraul,Varunapar
697946.0956,2801397.159,D1857,Dashaswamedh,1.1,Temporary,"Bhitari Industrial Area, Varanasi, UP, India",W003,Dustbin,25.31605,82.96643,23-06-2018,Lahartara,Dashaswamedh
704277.3702,2802691.599,D1858,Adampur,1.1,Temporary,"Mirzapur - Varanasi Road, Ganga Nagar Colony, Pathani Tola, Varanasi, Uttar Pradesh 221001, India",W008,Dustbin,25.32688,83.02949,23-06-2018,Rajghat,Adampur
698976.4607,2804935.759,D1859,Sikraul,1.1,Temporary,"S2/88B, Kautilya Kon Rd, Hamrautia, Varanasi, Uttar Pradesh 221002, India",W038,Dustbin,25.34785,82.97718,23-06-2018,Dithori Mahal,Varunapar
698135.7806,2797669.353,D1860,Nagwa,1.1,Temporary,"Bajarang Nagar, Varanasi, UP, India",W059,Dustbin,25.28238,82.96777,23-06-2018,Raneepur,Bhelupur
701625.3722,2805346.355,D1861,Sarnath,1.1,Temporary,"SA18/127-A2, Panchkoshi Road, Bharat Nagar Colony, Ashok Nagar, Varanasi, Uttar Pradesh 221002, India",W016,Dustbin,25.3512,83.00355,23-06-2018,Pandeypur,Varunapar
700007.4132,2797470.915,D1862,Nagwa,1.1,Temporary,"Gandhi Nagar, Sunderpur, Varanasi, UP, India",W031,Dustbin,25.28034,82.98632,23-06-2018,Naria,Bhelupur
702487.4361,2801781.493,D1863,Kotwali,1.1,Temporary,"Kabir Road, Maidagin, Varanasi 221001, India",W057,Dustbin,25.31891,83.01158,23-06-2018,Goladinanath,Kotwali
700573.1473,2806838.641,D1864,Sarnath,1.1,Temporary,"15, Bhakti Nagar Colony, Akatha, Varanasi, Uttar Pradesh. 52 m from Kirana Shop pin-221007 (India)",W035,Dustbin,25.36481,82.99332,23-06-2018,Ramareypur,Varunapar
